============ BLACKJACK AI LOG ============
1 Player, 2 Decks, Rounds: 1000, Mode: T
MoneyPool: 10000, BetSpread: 12
====================================================
[AI True Count] || Current Bet / Current Money 
====================================================

R1 c0 b600 m10000 rL
R2 c0 b616 m8800 rL
R3 c-1 b410 m8184 rU
R4 c0 b516 m8594 rL
R5 c0 b567 m8078 rU
R6 c0 b522 m8645 rW
R7 c0 b582 m9689 rH
R8 c0 b552 m9107 rL
R9 c-1 b430 m8555 rS
R10 c-1 b420 m8340.0 rS
R11 c-3 b328 m8130.0 rL
R12 c-3 b316 m7802.0 rU
R13 c-2 b410 m8118.0 rH
R14 c-2 b390 m7708.0 rL
R15 c-3 b280 m6928.0 rU
R16 c-3 b292 m7208.0 rU
R17 c-2 b375 m7500.0 rU
R18 c-1 b395 m7875.0 rW
R19 c-2 b415 m8270.0 rW
R20 c-4 b273 m9100.0 rL
R21 c-5 b267 m8827.0 rB
R22 c-7 b172 m8560.0 rS
R23 c-7 b170 m8474.0 rU
R24 c-7 b178 m8814.0 rU
R25 c-5 b270 m8992.0 rH
R26 c-4 b264 m8722.0 rU
R27 c-6 b186 m9250.0 rU
R28 c-8 b95 m9436.0 rD
R29 c-10 b95 m9436.0 rW
R30 c-7 b192 m9531.0 rJ
R31 c-9 b99 m9819.0 rW
R32 c-7 b200 m9918.0 rW
R33 c-7 b204 m10118.0 rB
R34 c-8 b100 m9914.0 rS
R35 c-9 b99 m9864.0 rU
R36 c-10 b100 m9963.0 rL
R37 c-8 b99 m9863.0 rU
R38 c-8 b100 m9962.0 rL
R39 c-10 b99 m9862.0 rL
R40 c-10 b98 m9763.0 rU
R41 c-10 b99 m9861.0 rU
R42 c-10 b100 m9960.0 rU
R43 c-10 b101 m10060.0 rW
R44 c-10 b102 m10161.0 rW
R45 c-8 b103 m10263.0 rU
R46 c-6 b208 m10366.0 rU
R47 c-7 b216 m10782.0 rU
R48 c-8 b113 m11214.0 rD
R49 c-9 b113 m11214.0 rS
R50 c-7 b224 m11157.5 rD
R51 c-5 b336 m11157.5 rW
R52 c-6 b230 m11493.5 rU
R53 c-4 b354 m11723.5 rU
R54 c-4 b363 m12077.5 rW
R55 c-4 b375 m12440.5 rW
R56 c-2 b645 m12815.5 rJ
R57 c-2 b690 m13783.5 rL
R58 c-3 b524 m13093.5 rU
R59 c-6 b274 m13617.5 rW
R60 c-8 b139 m13891.5 rL
R61 c-7 b276 m13752.5 rD
R62 c-9 b138 m13752.5 rW
R63 c-8 b141 m14028.5 rS
R64 c-7 b280 m13958.0 rU
R65 c-7 b286 m14238.0 rU
R66 c-9 b146 m14524.0 rS
R67 c-7 b290 m14451.0 rU
R68 c-4 b453 m15031.0 rL
R69 c-6 b292 m14578.0 rW
R70 c-9 b149 m14870.0 rD
